0	0.000000	0.000000	0.000000
0.05	0.02649025	0.000438503265424375	-0.0330123562258048
0.1	0.0529805	0.001744009216345	-0.065458248638367
0.15	0.07947075	0.00390151208473313	-0.0973376772376865
0.2	0.105961	0.00689600610256	-0.128650642023763
0.25	0.13245125	0.0107124855017969	-0.159397142996598
0.3	0.1589415	0.015335944514415	-0.18957718015619
0.35	0.18543175	0.0207513773723856	-0.219190753502539
0.4	0.211922	0.02694377830768	-0.248237863035645
0.45	0.23841225	0.0338981415522694	-0.276718508755509
0.5	0.2649025	0.041599461338125	-0.30463269066213
0.55	0.29139275	0.0500327318972181	-0.331980408755509
0.6	0.317883	0.05918294746152	-0.358761663035645
0.65	0.34437325	0.0690351022630019	-0.384976453502539
0.7	0.3708635	0.079574190533635	-0.41062478015619
0.75	0.39735375	0.0907852065053906	-0.435706642996598
0.8	0.423844	0.10265314441024	-0.460222042023763
0.85	0.45033425	0.115162998480154	-0.484170977237686
0.9	0.4768245	0.128299762947105	-0.507553448638367
0.95	0.50331475	0.142048432043063	-0.530369456225805
1	0.529805	0.156394	-0.552619
1.05	0.55670615	0.171447577563074	-0.566319384486969
1.1	0.5836073	0.186850433811371	-0.578586565343731
1.15	0.61050845	0.202564013919055	-0.589420542570285
1.2	0.6374096	0.218549763060288	-0.598821316166632
1.25	0.66431075	0.234769126409234	-0.606788886132772
1.3	0.6912119	0.251183549140057	-0.613323252468705
1.35	0.71811305	0.267754476426919	-0.61842441517443
1.4	0.7450142	0.284443353443984	-0.622092374249949
1.45	0.77191535	0.301211625365415	-0.624327129695259
1.5	0.7988165	0.318020737365375	-0.625128681510363
1.55	0.82571765	0.334832134618028	-0.624497029695259
1.6	0.8526188	0.351607262297536	-0.622432174249949
1.65	0.87951995	0.368307565578063	-0.61893411517443
1.7	0.9064211	0.384894489633773	-0.614002852468705
1.75	0.93332225	0.401329479638828	-0.607638386132772
1.8	0.9602234	0.417573980767392	-0.599840716166632
1.85	0.98712455	0.433589438193628	-0.590609842570285
1.9	1.0140257	0.449337297091699	-0.579945765343731
1.95	1.04092685	0.464779002635769	-0.567848484486969
2	1.067828	0.479876	-0.554318
2.05	1.09444665	0.494363995331831	-0.534115251769215
2.1	1.1210653	0.508304120120101	-0.513153587562724
2.15	1.14768395	0.521676173046072	-0.491433007380526
2.2	1.1743026	0.534459952791008	-0.46895351122262
2.25	1.20092125	0.546635258036172	-0.445715099089008
2.3	1.2275399	0.558181887462827	-0.421717770979689
2.35	1.25415855	0.569079639752237	-0.396961526894663
2.4	1.2807772	0.579308313585664	-0.37144636683393
2.45	1.30739585	0.588847707644372	-0.345172290797491
2.5	1.3340145	0.597677620609625	-0.318139298785344
2.55	1.36063315	0.605777851162685	-0.290347390797491
2.6	1.3872518	0.613128197984816	-0.26179656683393
2.65	1.41387045	0.619708459757281	-0.232486826894663
2.7	1.4404891	0.625498435161343	-0.202418170979689
2.75	1.46710775	0.630477922878266	-0.171590599089008
2.8	1.4937264	0.634626721589312	-0.14000411122262
2.85	1.52034505	0.637924629975746	-0.107658707380526
2.9	1.5469637	0.640351446718829	-0.0745543875627238
2.95	1.57358235	0.641886970499826	-0.0406911517692155
3	1.600201	0.642511	-0.006069
3.05	1.6266403	0.642190721683205	0.0301587732886839
3.1	1.6530796	0.640923526072136	0.0655605283364537
3.15	1.6795189	0.638731252510872	0.100136265143309
3.2	1.7059582	0.635635740343488	0.133885983709251
3.25	1.7323975	0.631658828914063	0.166809684034279
3.3	1.7588368	0.626822357566672	0.198907366118392
3.35	1.7852761	0.621148165645394	0.230179029961591
3.4	1.8117154	0.614658092494304	0.260624675563877
3.45	1.8381547	0.607373977457481	0.290244302925248
3.5	1.864594	0.599317659879	0.319037912045705
3.55	1.8910333	0.590510979102939	0.347005502925248
3.6	1.9174726	0.580975774473376	0.374147075563877
3.65	1.9439119	0.570733885334387	0.400462629961591
3.7	1.9703512	0.559807151030048	0.425952166118392
3.75	1.9967905	0.548217410904438	0.450615684034279
3.8	2.0232298	0.535986504301632	0.474453183709251
3.85	2.0496691	0.523136270565709	0.497464665143309
3.9	2.0761084	0.509688549040744	0.519650128336454
3.95	2.1025477	0.495665179070816	0.541009573288684
4	2.128987	0.481088	0.561543
4.05	2.15569695	0.465837145802732	0.580106192192666
4.1	2.1824069	0.450115416330746	0.596801416786104
4.15	2.20911685	0.433972704905219	0.611628673780314
4.2	2.2358268	0.417458904847328	0.624587963175296
